,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
0,-7.535226,0.558335,-1.941408,2.091167,-1.818766,-0.565074,-7.477841,-1.19839,1.733031,0.583746,6.733228,-12.598725,-2.414338,-4.068882,-1.290935,2.894004,-2.975397,-2.5728,1.033276,-1.148269,-0.598414,5.305609,-0.726913,-3.943265,3.710864,1.848652,2.796945,2.556938,-3.207367,-3.910571,4.587856,7.840536,26.10117,6.076142,8.226113,-1.739762,6.573992,-1.376886,6.208627,5.20387,13.527869,-7.643201,5.476735,1.170285,-4.869714,8.905335,1.784101,6.770449,-0.419072,-5.384564,6.132281,1.225543,6.613459,-6.681721,-5.637859,-6.637766,4.266122,-1.193998,3.760322,2.035386,19.992715,24.495317,-0.236141,-1.557226,0.163205,-8.687484,-6.801746,-3.645258,-3.16594,4.552747,-3.007426,0.627046,-3.681834,3.677903,-2.138052,0.704447,30.690618,20.588475,-4.511749,-8.434385,-16.400208,-8.840796,-9.687504,-3.040005,5.241874,8.417949,-2.784991,-3.157717,-0.378079,-3.805285,-1.729428,0.713835,-4.197491,-1.176618,12.538167,-11.429654,-0.172192,11.016943,-1.436502,17.58108,14.82162,2.119071,9.67168,12.254747,15.308428,21.75949,21.95234,18.331864,-6.206887,-14.553221
1,-8.86915,-3.540927,-3.557507,1.663978,-6.866777,6.90876,-14.550231,-10.791235,-0.955936,1.29801,12.403926,-22.59332,-8.7985,18.119895,0.009941,4.023804,-3.963833,-1.303686,-5.749482,1.909966,-2.376084,7.804982,-0.914308,-1.534437,3.919362,5.357255,7.81856,6.150466,-17.539402,-1.890748,8.27071,18.103378,35.690244,4.035205,-4.701695,-2.042642,0.616533,-1.886513,7.821797,1.81222,2.833289,-16.628215,2.586548,-0.65745,-5.165948,0.832207,6.435941,10.564115,0.468088,-2.48932,10.435722,-0.011797,10.809834,-2.738283,-4.643514,-8.600878,4.179634,-3.18849,7.178676,3.42029,14.865755,20.360708,-1.920221,5.223959,-16.560946,-12.117528,-9.228962,-7.394619,-4.213356,4.846792,0.555318,-4.530995,-2.888517,5.571493,-3.306417,7.257739,36.934765,25.876566,-1.433135,-11.932204,-36.551861,-22.126449,-12.716199,-14.260065,0.218167,6.650914,-12.026125,-4.885373,-4.731011,-6.604092,-6.244722,-2.450903,-6.869898,-1.328892,0.773523,-7.221907,0.369562,6.660266,-6.317672,19.082431,34.804235,4.035532,9.728815,14.665157,2.788321,25.400103,16.027476,11.059162,-8.757008,-19.387324
2,-5.350932,-5.427438,-7.382269,-0.96198,-9.24536,11.007656,-12.077344,-8.945057,-3.534019,1.585579,14.599393,-13.002573,-13.422585,31.81322,3.773441,3.657119,-7.994168,-3.222261,-8.998659,5.603462,-1.226431,6.977416,0.750254,2.484097,2.916861,5.703823,6.889889,7.702403,-22.230022,0.380151,-2.98994,14.552035,11.242968,-5.190806,-18.773098,-0.415729,-9.496434,0.665795,5.602633,-2.669468,-6.179261,-15.687507,-1.025997,-1.921813,-0.910389,-6.492852,8.240063,8.675815,-1.40807,1.365709,6.668359,-0.799199,2.485127,3.435959,1.905715,0.337669,0.84948,-3.499491,5.33741,2.819685,-15.298936,-11.246062,2.878785,15.457839,-37.903353,-12.729681,-3.266403,-7.175868,0.067516,-0.265597,-0.490962,-12.351723,7.493194,7.956891,-0.521143,6.895803,14.373824,2.964326,4.294735,-3.1042,-33.342322,-24.164978,-6.262291,-21.765246,-8.058939,-11.536332,-16.356465,-4.807641,-5.295359,-4.994017,-8.670048,-8.101955,-12.031715,-5.490356,-23.452457,9.294189,-8.154778,-8.176916,-11.358223,-1.026811,26.387101,2.174541,-9.909527,3.227468,-24.120025,6.428104,-29.378917,-16.174719,-8.13732,-10.271581
3,0.993681,-1.904647,-5.355682,-0.695888,-5.774919,6.667856,-0.192318,3.108191,-4.031657,4.379887,12.112391,11.957372,-10.813391,17.084666,7.465879,3.095528,-9.814845,0.125119,-2.738799,7.253988,1.560898,2.614524,3.918892,4.93989,0.51785,1.125652,0.208938,5.707705,-7.76176,0.619361,-15.67044,-2.182506,-28.107385,-14.830184,-18.99063,2.711872,-15.040267,5.064989,2.255898,-2.794636,-4.442317,-3.33034,-2.117669,-0.022311,5.933675,-5.183244,5.601449,2.027454,-5.863094,-0.168074,-5.432414,-0.21214,-12.617911,8.654693,7.236138,13.778697,-8.139357,-4.358706,0.111065,1.256637,-45.671625,-44.977763,9.526915,24.052184,-37.634936,-6.865307,8.46062,-2.202715,12.43775,-5.502254,-2.968179,-13.290459,19.026435,7.594798,-0.515179,-5.088754,-26.997258,-34.281261,8.654906,14.736946,-4.882683,-8.554249,4.836817,-16.905535,-14.000402,-32.120272,-12.882019,-4.898346,-2.495862,-0.371584,-8.845234,-14.479875,-15.311168,-7.771943,-33.110037,25.546052,-14.96648,-18.179417,-14.204948,-25.849082,-0.472727,-1.624784,-32.100515,-14.456441,-41.863061,-22.979199,-80.738748,-36.841434,-3.056088,7.177971
4,7.168709,4.575282,7.98941,7.003404,2.644598,-2.667823,11.174225,11.043578,-1.453294,10.145385,8.63809,29.961026,-1.174962,-17.222435,7.998721,3.532568,-2.903718,16.375719,9.781608,5.462657,2.684987,-3.170047,8.105048,4.905862,-1.517125,-4.470212,-5.460875,1.153896,15.054668,-0.736099,-13.642414,-18.051613,-43.010418,-16.495405,-5.729785,5.237836,-10.319792,7.818963,1.979905,2.96621,2.304687,10.086883,-1.242972,4.245632,11.263886,2.876408,-0.027766,-5.522411,-10.617228,-7.228535,-18.229331,0.821489,-19.108421,9.949082,6.886052,18.237911,-20.936795,-8.591576,-2.696829,0.590228,-45.042852,-45.765593,8.534755,24.53656,-5.156117,6.101782,15.052474,3.360132,28.283868,-3.73218,1.864968,-1.36496,16.886224,1.150013,-12.603966,-20.884119,-62.519002,-53.401553,9.469349,27.540822,24.085225,15.151035,13.15236,0.410433,-14.550927,-33.688889,-5.007776,-5.568191,0.000902,2.416414,-9.042429,-18.54219,-12.285745,-3.199453,-7.129433,27.369983,-4.150776,-10.808019,-13.171111,-31.530819,-11.353498,-0.419047,-28.715779,-21.949505,-29.41987,-39.306209,-88.093945,-24.816282,4.920919,20.816768
5,10.428306,8.36862,25.529201,18.561105,10.767421,-9.590375,14.120706,2.411259,2.673246,14.509295,8.068954,20.49493,5.731513,-41.016706,5.17469,4.320161,11.652739,38.971033,18.030757,0.835492,0.8912,-7.613541,13.572304,4.490133,-0.125708,-4.147731,-4.243412,-3.446796,22.869588,-1.436578,-1.550096,-20.036042,-17.105994,-9.342651,2.633464,4.582728,1.209166,5.787574,6.217701,10.227421,0.322503,12.673111,-1.48975,6.658048,11.970955,7.344,-6.635496,-11.450898,-12.071859,-11.120331,-22.560151,1.133269,-7.029063,6.502796,3.971384,7.282391,-28.377747,-14.647962,0.567431,1.110248,-8.97831,-4.644579,-4.955338,12.605607,36.83328,20.528119,7.48795,4.88646,36.294515,5.29075,17.515519,17.769793,-4.398281,-9.794358,-36.17842,-26.477493,-71.856736,-33.826154,7.813015,23.583952,23.816061,26.816422,14.205393,17.878939,-11.468254,-10.496209,1.254186,-5.107073,-0.937458,-0.594009,-11.106553,-18.050364,-3.203905,6.693637,43.302686,13.233198,25.625,8.534957,-8.113525,-13.333024,11.548467,11.203031,8.277295,-10.605098,8.470168,-30.301292,-35.559449,13.407971,12.357979,22.829816
6,8.88459,7.165354,31.350588,23.255883,12.9762,-10.849948,11.14266,-18.642086,4.569023,12.316393,9.105325,-13.704156,-1.663858,-34.85589,1.679019,3.418453,23.493886,48.441834,14.238543,-4.460644,-1.398728,-9.128676,19.213198,5.793666,5.120016,4.249675,2.089575,-6.160489,4.010583,-0.422239,-1.395295,-9.278302,22.610014,-1.346285,-9.492148,-0.061812,9.594025,-1.293728,11.293009,12.164801,-14.354874,3.831838,-4.108715,3.89473,8.103663,0.957075,-13.220328,-16.026433,-6.848319,-2.497879,-16.131489,1.314461,16.426994,0.675445,3.585439,-10.78648,-19.834332,-15.634698,7.709302,1.255529,34.139254,48.092429,-25.161172,-9.392289,51.521104,27.307852,-10.691892,2.32839,26.743385,13.176896,34.6618,29.92496,-32.413652,-18.287824,-55.070788,-16.022118,-51.025187,12.658807,5.294055,5.688794,-10.042198,13.770814,7.565535,19.74484,-7.577166,20.15088,2.835585,-3.120246,-5.027834,-8.589145,-13.54373,-12.81845,7.808602,15.910683,78.749904,-5.361967,53.913651,20.528381,-1.286967,9.809687,44.854947,28.849392,52.707489,9.505664,41.61506,-6.685149,40.461797,40.876466,17.448751,15.606817
7,3.080988,4.781376,17.637163,14.688934,8.270019,-8.571232,9.227586,-33.790404,1.09371,4.2998,6.977085,-46.626882,-22.62798,-10.195807,-0.271638,-0.148367,22.942183,31.988648,1.167939,-7.635893,-0.794761,-7.805014,20.477576,7.73882,9.518179,13.658719,6.339474,-6.706465,-27.093291,0.973997,-23.99219,1.726174,34.218436,-0.482776,-34.180856,-6.475826,7.302795,-10.313997,10.83533,5.116196,-29.387646,-5.227571,-6.702535,-2.450822,2.681687,-11.846457,-18.14843,-19.592703,5.456013,17.666016,-4.926017,3.534405,32.232805,-2.89534,4.504736,-21.088497,4.747182,-5.712581,12.914114,-0.306921,50.670995,68.384657,-40.007398,-30.839107,26.732091,21.852744,-24.924039,-0.457202,1.337116,11.22887,38.53375,25.101528,-46.672566,-18.291098,-49.541484,1.523823,-11.779184,51.94783,1.560908,-10.709339,-49.359935,-15.642347,-4.245023,2.306247,-3.086307,34.732538,1.403584,-2.881681,-9.206391,-16.286253,-12.360403,-4.488696,16.617375,19.812594,66.81708,-16.341685,56.358329,12.663249,3.248542,17.813515,49.190733,38.864152,66.328789,17.600005,41.175108,9.398408,84.759968,27.721435,21.055931,6.943173
8,-2.65468,6.474698,-3.838631,0.397071,1.230294,-4.390545,8.404635,-28.335767,-6.811278,-1.920072,0.968955,-52.268309,-40.148103,4.246546,-1.071171,-4.546517,12.470043,1.032158,-10.4124,-6.722384,3.361237,-4.729574,12.371318,6.91581,7.110487,13.397525,4.527335,-5.787187,-42.746301,0.997032,-51.552722,3.615022,6.88846,-5.82159,-46.015137,-10.835287,-4.316216,-16.646935,1.72131,-8.317348,-29.587478,-4.052539,-6.167108,-7.04188,-0.513347,-19.407615,-17.693379,-20.109516,19.839232,36.678974,3.612213,9.180557,27.879605,-0.350172,0.799073,-17.352888,29.796596,11.640254,11.950062,-3.035683,32.100518,38.722532,-41.947896,-38.341106,-9.994748,9.432192,-23.600188,-1.009598,-24.912397,-0.110065,25.726345,7.373972,-37.896114,-11.314551,-17.403963,11.141239,25.313806,57.093702,-4.011778,-12.148574,-58.989503,-37.876637,-15.981175,-20.474305,2.373481,25.489287,0.585707,-7.90268,-10.624146,-18.334895,-5.752099,4.021179,20.137858,17.542583,15.066369,-17.192468,30.930483,-5.639204,2.625305,11.592442,16.432287,30.27456,36.098271,2.556604,7.463175,6.436473,72.31918,-16.889882,22.917731,0.658714
9,-2.503966,12.086867,-11.233426,-3.759678,-2.385483,3.758465,1.53081,-5.558253,-13.791437,0.886327,-2.556409,-28.367176,-35.484023,-6.849034,-1.965737,-6.411384,5.43387,-16.013043,-11.696648,-2.315428,8.576547,-1.216746,-3.660141,1.840011,-1.959362,0.3912,0.383043,-3.961408,-29.328374,-0.167728,-55.497837,-0.927326,-28.317805,-9.155521,-30.391386,-10.949009,-16.818969,-17.168607,-11.70804,-20.614423,-14.204487,5.861013,-2.499171,-6.193859,0.346279,-15.403323,-9.019206,-15.070397,27.475128,40.794234,7.38236,16.783634,9.825026,8.00598,-7.851793,-6.963776,35.238859,23.57024,5.08556,-5.289852,-2.875467,-16.281173,-34.553405,-26.452989,-19.266493,1.141622,-10.014337,-1.045236,-33.792176,-11.527237,10.951101,-8.542572,-16.490011,-5.350796,18.52376,6.443964,39.688042,28.560195,-8.837571,0.51975,-29.618545,-35.020194,-20.736521,-29.574761,5.437438,4.141749,2.510282,-15.972458,-8.792846,-13.793101,2.36992,9.010335,14.773537,10.257869,-33.266241,-12.927633,2.531141,-11.289561,-1.682444,8.257901,-18.499816,7.270519,-13.031366,-25.11452,-29.710515,-7.121407,23.610195,-54.108294,18.164227,-6.562779
